step,train_loss,eval_mae
4726,0.04133575,0.28146213
4727,0.04339178,0.28146213
4728,0.04138403,0.28146213
4729,0.04261275,0.28146213
4730,0.04433750,0.28146213
4731,0.04051065,0.28146213
4732,0.03836892,0.28146213
4733,0.04406909,0.28146213
4734,0.04296909,0.28146213
4735,0.04074925,0.28146213
4736,0.04253380,0.28146213
4737,0.04410211,0.28146213
4738,0.04942162,0.28146213
4739,0.04158439,0.28146213
4740,0.04448438,0.28146213
4741,0.04774658,0.28146213
4742,0.04407927,0.28146213
4743,0.04914118,0.28146213
4744,0.04410364,0.28146213
4745,0.04199184,0.28146213
4746,0.04349191,0.28146213
4747,0.04340076,0.28146213
4748,0.05010284,0.28146213
4749,0.04284630,0.28146213
4750,0.04634402,0.28146213
4751,0.04472936,0.28146213
4752,0.04672122,0.28146213
4753,0.04622147,0.28146213
4754,0.04578824,0.28146213
4755,0.04414460,0.28146213
4756,0.04230928,0.28146213
4757,0.04949676,0.28146213
4758,0.04234035,0.28146213
4759,0.04210590,0.28146213
4760,0.05173803,0.28146213
4761,0.04694966,0.28146213
4762,0.04125001,0.28146213
4763,0.04676290,0.28146213
4764,0.04261719,0.28146213
4765,0.04454377,0.28146213
4766,0.04567173,0.28146213
4767,0.04672620,0.28146213
4768,0.04828997,0.28146213
4769,0.04310672,0.28146213
4770,0.04447524,0.28146213
4771,0.04326173,0.28146213
4772,0.04458460,0.28146213
4773,0.04304067,0.28146213
4774,0.04559871,0.28146213
4775,0.04821961,0.28146213
4776,0.04385982,0.28146213
4777,0.04551113,0.28146213
4778,0.04719117,0.28146213
4779,0.04068353,0.28146213
4780,0.04809129,0.28146213
4781,0.04308811,0.28146213
4782,0.04346849,0.28146213
4783,0.04550976,0.28146213
4784,0.04240050,0.28146213
4785,0.04347988,0.28146213
4786,0.05017119,0.28146213
4787,0.04232390,0.28146213
4788,0.04433263,0.28146213
4789,0.04276889,0.28146213
4790,0.04408374,0.28146213
4791,0.04475955,0.28146213
4792,0.04163582,0.28146213
4793,0.04381460,0.28146213
4794,0.04003742,0.28146213
4795,0.04286579,0.28146213
4796,0.04174946,0.28146213
4797,0.04370991,0.28146213
4798,0.03886751,0.28146213
4799,0.04269307,0.28146213
4800,0.04177426,0.28103954
4801,0.04165661,0.28103954
4802,0.04581608,0.28103954
4803,0.04037685,0.28103954
4804,0.04265720,0.28103954
4805,0.04200178,0.28103954
4806,0.04135939,0.28103954
4807,0.04388946,0.28103954
4808,0.04002266,0.28103954
4809,0.03981607,0.28103954
4810,0.04297614,0.28103954
4811,0.04319028,0.28103954
4812,0.04256419,0.28103954
4813,0.04660939,0.28103954
4814,0.04395838,0.28103954
4815,0.04344401,0.28103954
4816,0.04221105,0.28103954
4817,0.04774210,0.28103954
4818,0.04715558,0.28103954
4819,0.04439157,0.28103954
4820,0.04074799,0.28103954
4821,0.04180026,0.28103954
4822,0.03908051,0.28103954
4823,0.04680535,0.28103954
4824,0.04270986,0.28103954
4825,0.04037184,0.28103954
4826,0.04663884,0.28103954
4827,0.04627027,0.28103954
4828,0.04038815,0.28103954
4829,0.04622767,0.28103954
4830,0.04528988,0.28103954
4831,0.04373437,0.28103954
4832,0.03893578,0.28103954
4833,0.04195854,0.28103954
4834,0.05185315,0.28103954
4835,0.04036954,0.28103954
4836,0.04133625,0.28103954
4837,0.04054492,0.28103954
4838,0.04264386,0.28103954
4839,0.04171388,0.28103954
4840,0.04162738,0.28103954
4841,0.04136864,0.28103954
4842,0.04683723,0.28103954
4843,0.04175436,0.28103954
4844,0.03966851,0.28103954
4845,0.03902185,0.28103954
4846,0.04346019,0.28103954
4847,0.04300179,0.28103954
4848,0.03922394,0.28103954
4849,0.04036105,0.28103954
4850,0.04261305,0.28103954
4851,0.04117892,0.28103954
4852,0.04375292,0.28103954
4853,0.03781235,0.28103954
4854,0.04257026,0.28103954
4855,0.04322222,0.28103954
4856,0.04102140,0.28103954
4857,0.04258625,0.28103954
4858,0.03882325,0.28103954
4859,0.04172522,0.28103954
4860,0.04300141,0.28103954
4861,0.04388574,0.28103954
4862,0.04073268,0.28103954
4863,0.03757010,0.28103954
4864,0.04379176,0.28103954
4865,0.04325336,0.28103954
4866,0.04290241,0.28103954
4867,0.03935384,0.28103954
4868,0.04224722,0.28103954
4869,0.04214342,0.28103954
4870,0.03943362,0.28103954
4871,0.04267192,0.28103954
4872,0.04449068,0.28103954
4873,0.04121282,0.28103954
4874,0.03623931,0.28103954
4875,0.03994729,0.28103954
4876,0.04172545,0.28103954
4877,0.04372531,0.28103954
4878,0.04214931,0.28103954
4879,0.04176659,0.28103954
4880,0.04109050,0.28103954
4881,0.04218345,0.28103954
4882,0.04091705,0.28103954
4883,0.03724524,0.28103954
4884,0.04013456,0.28103954
4885,0.04615159,0.28103954
4886,0.04005869,0.28103954
4887,0.03787685,0.28103954
4888,0.04816404,0.28103954
4889,0.04340753,0.28103954
4890,0.04096007,0.28103954
4891,0.04063015,0.28103954
4892,0.04150261,0.28103954
4893,0.04113469,0.28103954
4894,0.04212200,0.28103954
4895,0.04417266,0.28103954
4896,0.04316206,0.28103954
4897,0.04246490,0.28103954
4898,0.04022237,0.28103954
4899,0.04281131,0.28103954
4900,0.04557643,0.28103954
4901,0.04215644,0.28103954
4902,0.04070648,0.28103954
4903,0.04730657,0.28103954
4904,0.04569376,0.28103954
4905,0.04430202,0.28103954
4906,0.04725405,0.28103954
4907,0.03909945,0.28103954
4908,0.04279660,0.28103954
4909,0.03881176,0.28103954
4910,0.04251673,0.28103954
4911,0.03996022,0.28103954
4912,0.04202217,0.28103954
4913,0.04593544,0.28103954
4914,0.04334564,0.28103954
4915,0.04164903,0.28103954
4916,0.04324192,0.28103954
4917,0.04711907,0.28103954
4918,0.04343835,0.28103954
4919,0.04235604,0.28103954
4920,0.03958056,0.28103954
4921,0.04104514,0.28103954
4922,0.04261591,0.28103954
4923,0.04183109,0.28103954
4924,0.04323497,0.28103954
4925,0.04346550,0.28103954
4926,0.04260483,0.28103954
4927,0.03805547,0.28103954
4928,0.04475947,0.28103954
4929,0.04170449,0.28103954
4930,0.04200134,0.28103954
4931,0.04519311,0.28103954
4932,0.03990621,0.28103954
4933,0.04201306,0.28103954
4934,0.04716241,0.28103954
4935,0.04789329,0.28103954
4936,0.04382515,0.28103954
4937,0.04365814,0.28103954
4938,0.04138632,0.28103954
4939,0.04013118,0.28103954
4940,0.04216196,0.28103954
4941,0.04191240,0.28103954
4942,0.04503983,0.28103954
4943,0.04244488,0.28103954
4944,0.04059603,0.28103954
4945,0.04078256,0.28103954
4946,0.04496972,0.28103954
4947,0.04007910,0.28103954
4948,0.04399125,0.28103954
4949,0.04541834,0.28103954
4950,0.04047874,0.28103954
4951,0.04027863,0.28103954
4952,0.04454467,0.28103954
4953,0.04121267,0.28103954
4954,0.04059733,0.28103954
4955,0.04483859,0.28103954
4956,0.04073922,0.28103954
4957,0.04111056,0.28103954
4958,0.04101506,0.28103954
4959,0.04192369,0.28103954
4960,0.03849879,0.28103954
4961,0.04093862,0.28103954
4962,0.04154846,0.28103954
4963,0.03878167,0.28103954
4964,0.04486986,0.28103954
4965,0.03953539,0.28103954
4966,0.04299414,0.28103954
4967,0.03739958,0.28103954
4968,0.04330941,0.28103954
4969,0.04424043,0.28103954
4970,0.03903721,0.28103954
4971,0.03686949,0.28103954
4972,0.04052616,0.28103954
4973,0.04366376,0.28103954
4974,0.03996398,0.28103954
4975,0.04290845,0.28103954
4976,0.04011821,0.28103954
4977,0.03831609,0.28103954
4978,0.04777994,0.28103954
4979,0.04261998,0.28103954
4980,0.03719072,0.28103954
4981,0.04038303,0.28103954
4982,0.03928859,0.28103954
4983,0.03995030,0.28103954
4984,0.04043467,0.28103954
4985,0.04030151,0.28103954
4986,0.04159220,0.28103954
4987,0.04218341,0.28103954
4988,0.03935370,0.28103954
4989,0.04245567,0.28103954
4990,0.03911730,0.28103954
4991,0.04504957,0.28103954
4992,0.03899350,0.28103954
4993,0.03787025,0.28103954
4994,0.04083952,0.28103954
4995,0.04383688,0.28103954
4996,0.03751727,0.28103954
4997,0.04083662,0.28103954
4998,0.04183829,0.28103954
4999,0.04385738,0.28103954
